"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","1000","dram","2008","Western calendar year","2368700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","300","dram","1993","Western calendar year","2368700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2012","1000","dram","2008","Western calendar year","1891400000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2012","300","dram","1993","Western calendar year","1891400000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2012","1000","dram","2008","Western calendar year","0",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2012","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2011","300","dram","1993","Western calendar year","2313600000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","300","dram","1993","Western calendar year","9352300000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","300","dram","1993","Western calendar year","2313600000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2011","300","dram","1993","Western calendar year","2313600000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2011","300","dram","1993","Western calendar year","1147200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2011","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2010","300","dram","1993","Western calendar year","2172000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2010","300","dram","1993","Western calendar year","10464500000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","300","dram","1993","Western calendar year","2172000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2010","300","dram","1993","Western calendar year","2172000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2010","300","dram","1993","Western calendar year","1132400000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2010","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2009","300","dram","1993","Western calendar year","1389900000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2009","300","dram","1993","Western calendar year","6829900000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","300","dram","1993","Western calendar year","1389900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2009","300","dram","1993","Western calendar year","1389900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2009","300","dram","1993","Western calendar year","1291300000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2009","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2008","300","dram","1993","Western calendar year","771200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2008","300","dram","1993","Western calendar year","4112200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2008","300","dram","1993","Western calendar year","771200000.000001",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2008","300","dram","1993","Western calendar year","771200000.000001",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2008","300","dram","1993","Western calendar year","984800000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2008","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2007","300","dram","1993","Western calendar year","664100000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2007","300","dram","1993","Western calendar year","3427800000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2007","300","dram","1993","Western calendar year","664099999.999999",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2007","300","dram","1993","Western calendar year","664099999.999999",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2007","300","dram","1993","Western calendar year","770100000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2007","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2006","300","dram","1993","Western calendar year","479200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2006","300","dram","1993","Western calendar year","2554500000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2006","300","dram","1993","Western calendar year","479200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2006","300","dram","1993","Western calendar year","479200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2006","300","dram","1993","Western calendar year","801900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2006","300","dram","1993","Western calendar year","799900000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2005","300","dram","1993","Western calendar year","462700000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2005","300","dram","1993","Western calendar year","1957100000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2005","300","dram","1993","Western calendar year","462700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","300","dram","1993","Western calendar year","462700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","300","dram","1993","Western calendar year","805800000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","300","dram","1993","Western calendar year","803900000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2004","300","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2004","200","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2004","300","dram","1993","Western calendar year","1234900000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2004","200","dram","1993","Western calendar year","1234900000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","300","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","200","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","300","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","200","dram","1993","Western calendar year","334000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","300","dram","1993","Western calendar year","608900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","200","dram","1993","Western calendar year","608900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","300","dram","1993","Western calendar year","605400000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","200","dram","1993","Western calendar year","605400000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2003","300","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2003","200","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2003","300","dram","1993","Western calendar year","1664000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2003","200","dram","1993","Western calendar year","1664000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","300","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","200","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","300","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","200","dram","1993","Western calendar year","391200000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","300","dram","1993","Western calendar year","580900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","200","dram","1993","Western calendar year","580900000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2002","300","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2002","200","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2002","300","dram","1993","Western calendar year","3401800000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2002","200","dram","1993","Western calendar year","3401800000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","300","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","200","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2002","300","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2002","200","dram","1993","Western calendar year","448700000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2002","300","dram","1993","Western calendar year","560300000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2002","200","dram","1993","Western calendar year","560300000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2001","300","dram","1993","Western calendar year","309200000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2001","200","dram","1993","Western calendar year","309200000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2001","300","dram","1993","Western calendar year","1322000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2001","200","dram","1993","Western calendar year","1322000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","300","dram","1993","Western calendar year","309000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","200","dram","1993","Western calendar year","309000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2001","300","dram","1993","Western calendar year","309000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2001","200","dram","1993","Western calendar year","309000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2001","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2001","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2000","300","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2000","200","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2000","300","dram","1993","Western calendar year","868000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2000","200","dram","1993","Western calendar year","868000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","300","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","200","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2000","300","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2000","200","dram","1993","Western calendar year","283000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2000","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2000","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1999","300","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1999","200","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1999","300","dram","1993","Western calendar year","1494000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1999","200","dram","1993","Western calendar year","1494000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","300","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","200","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1999","300","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1999","200","dram","1993","Western calendar year","265000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1999","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1999","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1998","300","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1998","200","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1998","300","dram","1993","Western calendar year","914000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1998","200","dram","1993","Western calendar year","914000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","300","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","200","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1998","300","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1998","200","dram","1993","Western calendar year","159000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1998","300","dram","1993","Western calendar year","3000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1998","200","dram","1993","Western calendar year","3000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1997","300","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1997","200","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1997","300","dram","1993","Western calendar year","824000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1997","200","dram","1993","Western calendar year","824000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","300","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","200","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1997","300","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1997","200","dram","1993","Western calendar year","161000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1997","300","dram","1993","Western calendar year","0",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1997","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1996","200","dram","1993","Western calendar year","44000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1996","200","dram","1993","Western calendar year","314000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1996","200","dram","1993","Western calendar year","44000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1996","200","dram","1993","Western calendar year","44000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1996","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1995","200","dram","1993","Western calendar year","52000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1995","200","dram","1993","Western calendar year","344000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1995","200","dram","1993","Western calendar year","52000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1995","200","dram","1993","Western calendar year","52000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1995","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1994","200","dram","1993","Western calendar year","27000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1994","200","dram","1993","Western calendar year","211000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1994","200","dram","1993","Western calendar year","27000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1994","200","dram","1993","Western calendar year","27000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","Property income","D.4","1994","200","dram","1993","Western calendar year","0",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1993","100","Russian ruble","1993","Western calendar year","350000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1993","100","Russian ruble","1993","Western calendar year","3242000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1993","100","Russian ruble","1993","Western calendar year","350000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1993","100","Russian ruble","1993","Western calendar year","350000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1992","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1992","100","Russian ruble","1993","Western calendar year","295000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1992","100","Russian ruble","1993","Western calendar year","21000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1992","100","Russian ruble","1993","Western calendar year","21000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1991","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1991","100","Russian ruble","1993","Western calendar year","18000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1991","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1991","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","1990","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","1990","100","Russian ruble","1993","Western calendar year","14000000",""
"Armenia","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1990","100","Russian ruble","1993","Western calendar year","2000000",""
"Armenia","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","1990","100","Russian ruble","1993","Western calendar year","2000000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2015","1000","Euro","2008","Western calendar year","536000000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2015","1000","Euro","2008","Western calendar year","5746900000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Euro","2008","Western calendar year","536000000",""
"Austria","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Euro","2008","Western calendar year","536000000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2014","1000","Euro","2008","Western calendar year","526600000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2014","1000","Euro","2008","Western calendar year","5611900000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Euro","2008","Western calendar year","526600000",""
"Austria","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Euro","2008","Western calendar year","526600000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2013","1000","Euro","2008","Western calendar year","513000000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2013","1000","Euro","2008","Western calendar year","5407000000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Euro","2008","Western calendar year","513000000",""
"Austria","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Euro","2008","Western calendar year","513000000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2012","1000","Euro","2008","Western calendar year","497400000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2012","400","1999 ATS euro / euro","1993","Western calendar year","371000000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2012","1000","Euro","2008","Western calendar year","5188900000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2012","400","1999 ATS euro / euro","1993","Western calendar year","4167300000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Euro","2008","Western calendar year","497400000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2012","400","1999 ATS euro / euro","1993","Western calendar year","371000000",""
"Austria","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Euro","2008","Western calendar year","497400000",""
"Austria","4.7","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2012","400","1999 ATS euro / euro","1993","Western calendar year","371000000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2011","1000","Euro","2008","Western calendar year","475300000",""
"Austria","4.7","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2011","400","1999 ATS euro / euro","1993","Western calendar year","355900000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","1000","Euro","2008","Western calendar year","4943700000",""
"Austria","4.7","II.1.1 Generation of income account - Uses","Compensation of employees","D.1","2011","400","1999 ATS euro / euro","1993","Western calendar year","3872900000",""
