"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2014","1000","Australian dollar","2008","Fiscal year beginning 1 July","783680000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2014","1000","Australian dollar","2008","Fiscal year beginning 1 July","166083000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2014","1000","Australian dollar","2008","Fiscal year beginning 1 July","78750000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","94635000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","124211000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","124211000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","761990000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","157983000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2013","1000","Australian dollar","2008","Fiscal year beginning 1 July","80087000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","89952000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","117605000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","117605000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","735752000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","151166000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2012","1000","Australian dollar","2008","Fiscal year beginning 1 July","86322000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","87040000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","116829000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","116829000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","712331000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","154477000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2011","1000","Australian dollar","2008","Fiscal year beginning 1 July","96817000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","85263000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","115758000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","115758000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","667058000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","147170000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2010","1000","Australian dollar","2008","Fiscal year beginning 1 July","94864000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","80903000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","107964000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","107964000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","612432000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","129495000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2009","1000","Australian dollar","2008","Fiscal year beginning 1 July","78076000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","76558000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","83830000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","102015000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","95142000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","83830000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","102015000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","95142000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","589635000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","606513000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","131890000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","94172000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2008","1000","Australian dollar","2008","Fiscal year beginning 1 July","79719000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2008","300","Australian dollar","1993","Fiscal year beginning 1 July","81402000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","74784000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","75315000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","97102000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","93645000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","75315000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","97102000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","93645000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","566887000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","574806000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","126985000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","108168000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2007","1000","Australian dollar","2008","Fiscal year beginning 1 July","85255000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2007","300","Australian dollar","1993","Fiscal year beginning 1 July","88134000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","68748000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","64830000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","74306000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","83807000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","89461000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","85551000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","64830000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","74306000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","83807000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","89461000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","85551000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","520487000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","533460000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","498801000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","106666000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","93160000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","100838000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2006","1000","Australian dollar","2008","Fiscal year beginning 1 July","67690000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2006","300","Australian dollar","1993","Fiscal year beginning 1 July","66727000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2006","200","Australian dollar     ","1993","Fiscal year beginning 1 July","74581000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","63075000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","59999000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","68545000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","83584000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","84541000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","83066000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","59999000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","68545000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","83584000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","84541000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","83066000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","477246000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","486882000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","463166000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","89273000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","82770000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","91228000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","1000","Australian dollar","2008","Fiscal year beginning 1 July","53961000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","300","Australian dollar","1993","Fiscal year beginning 1 July","51963000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2005","200","Australian dollar     ","1993","Fiscal year beginning 1 July","64061000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","57939000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","57533000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","64805000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","64510000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","83210000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","81946000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","80259000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","76971000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","57533000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","64805000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","64510000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","83210000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","81946000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","80259000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","76971000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","444983000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","450922000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","430561000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","425784000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","79360000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","70405000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","78823000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","74911000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","1000","Australian dollar","2008","Fiscal year beginning 1 July","47294000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","300","Australian dollar","1993","Fiscal year beginning 1 July","45325000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","200","Australian dollar     ","1993","Fiscal year beginning 1 July","55551000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2004","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","54761000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","53011000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","55446000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","60962000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","60880000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","74449000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","78457000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","78358000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","76849000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","55446000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","60962000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","OPERATING SURPLUS, GROSS","B.2g","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","60880000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","74449000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","78457000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","78358000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","MIXED INCOME, GROSS","B.3g","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","76849000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","412649000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","417298000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","398880000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Compensation of employees","D.1","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","398032000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","69088000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","64328000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","67925000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Resources","Property income","D.4","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","65947000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","1000","Australian dollar","2008","Fiscal year beginning 1 July","39434000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","300","Australian dollar","1993","Fiscal year beginning 1 July","39285000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","200","Australian dollar     ","1993","Fiscal year beginning 1 July","47255000000",""
"Australia","4.9","II.1.2 Allocation of primary income account - Uses","Property income","D.4","2003","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","46438000000",""
"Australia","4.9","I. Production account - Uses","Less: Consumption of fixed capital","K.1","2002","1000","Australian dollar","2008","Fiscal year beginning 1 July","47628000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","300","Australian dollar","1993","Fiscal year beginning 1 July","53771000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","200","Australian dollar     ","1993","Fiscal year beginning 1 July","57722000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","100","Australian dollar                       ","1993","Fiscal year beginning 1 July","57768000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","1000","Australian dollar","2008","Fiscal year beginning 1 July","64203000000",""
"Australia","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","300","Australian dollar","1993","Fiscal year beginning 1 July","72145000000",""
